fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;Tipo Vinho
7.1;0.21;0.49;1.6;0.086;54.0;120.0;0.99324;3.02;0.51;9.2;5.0;White
6.0;0.26;0.18;1.4;0.034;18.0;135.0;0.99174;3.32;0.37;10.2;6.0;White
7.0;0.18;0.28;13.0;0.051;29.0;149.0;0.99792;3.02;0.39;9.1;7.0;White
7.0;0.18;0.28;13.0;0.051;29.0;149.0;0.99792;3.02;0.39;9.1;7.0;White
7.0;0.18;0.28;13.0;0.051;29.0;149.0;0.99792;3.02;0.39;9.1;7.0;White
7.0;0.18;0.28;13.0;0.051;29.0;149.0;0.99792;3.02;0.39;9.1;7.0;White
7.0;0.18;0.28;13.0;0.051;29.0;149.0;0.99792;3.02;0.39;9.1;7.0;White
7.0;0.18;0.28;13.0;0.051;29.0;149.0;0.99792;3.02;0.39;9.1;7.0;White
7.0;0.18;0.28;13.0;0.051;29.0;149.0;0.99792;3.02;0.39;9.1;7.0;White
7.4;0.27;0.28;1.8;0.04;45.0;121.0;0.9906699999999999;3.02;0.4;11.9;5.0;White
6.8;0.22;0.3;10.6;0.07;54.0;188.0;0.99654;3.02;0.42;9.1;6.0;White
6.2;0.24;0.25;12.5;0.055;47.0;134.0;0.99758;3.3;0.51;9.1;5.0;White
6.3;0.28;0.29;6.8;0.051;40.0;143.0;0.99374;3.42;0.59;11.0;6.0;White
7.0;0.18;0.28;13.0;0.051;29.0;149.0;0.99792;3.02;0.39;9.1;7.0;White
6.0;0.18;0.23;2.9;0.039;10.0;108.0;0.99243;3.28;0.5;10.0;5.0;White
6.5;0.26;0.34;1.4;0.04;25.0;184.0;0.99216;3.29;0.46;10.7;5.0;White
6.6;0.27;0.33;1.4;0.042;24.0;183.0;0.99215;3.29;0.46;10.7;5.0;White
6.0;0.46;0.15;2.1;0.031;29.0;130.0;0.9906699999999999;3.39;0.72;12.3;7.0;White
7.8;0.19;0.32;7.4;0.031;47.0;124.0;0.99278;3.02;0.39;11.0;6.0;White
6.0;0.18;0.23;2.9;0.039;10.0;108.0;0.99243;3.28;0.5;10.0;5.0;White
6.5;0.26;0.34;1.4;0.04;25.0;184.0;0.99216;3.29;0.46;10.7;5.0;White
6.6;0.27;0.33;1.4;0.042;24.0;183.0;0.99215;3.29;0.46;10.7;5.0;White
7.8;0.19;0.32;7.4;0.031;47.0;124.0;0.99278;3.02;0.39;11.0;6.0;White
7.8;0.2;0.32;5.0;0.031;31.0;101.0;0.99186;3.02;0.39;11.0;6.0;White
6.1;0.18;0.28;2.5;0.031;22.0;98.0;0.99072;3.16;0.37;11.1;7.0;White
7.4;0.2;0.35;6.1;0.031;10.0;40.0;0.99244;3.02;0.52;10.9;5.0;White
6.7;0.39;0.24;2.7;0.031;22.0;80.0;0.99084;3.03;0.37;11.5;5.0;White
6.0;0.46;0.15;2.1;0.031;29.0;130.0;0.9906699999999999;3.39;0.72;12.3;7.0;White
6.9;0.4;0.17;12.9;0.033;54.0;186.0;0.99754;3.08;0.49;9.4;5.0;White
6.9;0.4;0.17;12.9;0.033;54.0;186.0;0.99754;3.08;0.49;9.4;5.0;White
6.9;0.4;0.17;12.9;0.033;54.0;186.0;0.99754;3.08;0.49;9.4;5.0;White
6.3;0.24;0.29;13.0;0.035;53.0;134.0;0.99567;3.17;0.38;10.6;6.0;White
6.9;0.4;0.17;12.9;0.033;54.0;186.0;0.99754;3.08;0.49;9.4;5.0;White
7.4;0.27;0.31;2.4;0.031;15.0;143.0;0.99094;3.03;0.65;12.0;5.0;White
6.1;0.27;0.28;9.8;0.042;54.0;125.0;0.99532;3.14;0.42;10.2;6.0;White
6.3;0.24;0.29;13.0;0.035;53.0;134.0;0.99567;3.17;0.38;10.6;6.0;White
6.0;0.59;0.14;1.3;0.031;54.0;100.0;0.9906699999999999;3.26;0.37;12.3;5.0;White
6.7;0.42;0.39;12.1;0.04;54.0;188.0;0.99794;3.31;0.58;9.7;5.0;White
6.5;0.33;0.28;6.1;0.031;41.0;103.0;0.99122;3.24;0.37;12.2;6.0;White
6.9;0.33;0.31;7.7;0.04;29.0;135.0;0.99226;3.11;0.57;12.3;5.0;White
6.5;0.33;0.28;6.1;0.031;41.0;103.0;0.99122;3.24;0.37;12.2;6.0;White
6.3;0.18;0.3;1.4;0.031;38.0;100.0;0.99099;3.42;0.57;11.4;7.0;White
6.5;0.32;0.45;7.7;0.031;31.0;97.0;0.99134;3.2;0.7;12.3;7.0;White
6.7;0.42;0.39;12.1;0.04;54.0;188.0;0.99794;3.31;0.58;9.7;5.0;White
7.4;0.25;0.29;6.8;0.031;31.0;113.0;0.99338;3.13;0.37;10.8;6.0;White
7.6;0.27;0.3;9.2;0.031;23.0;96.0;0.9938;3.08;0.37;11.0;6.0;White
6.4;0.27;0.45;8.3;0.05;52.0;188.0;0.9955;3.18;0.48;9.5;5.0;White
6.5;0.25;0.27;13.0;0.064;29.0;140.0;0.99776;3.2;0.49;10.1;6.0;White
6.0;0.19;0.31;2.7;0.031;11.0;100.0;0.9906699999999999;3.42;0.4;12.3;7.0;White
7.4;0.29;0.48;12.8;0.037000000000000005;54.0;182.0;0.99808;3.02;0.37;9.1;5.0;White
6.4;0.34;0.44;8.2;0.043;54.0;188.0;0.99551;3.18;0.48;9.5;5.0;White
6.6;0.27;0.49;8.1;0.044;53.0;188.0;0.99548;3.18;0.48;9.5;5.0;White
6.6;0.26;0.49;8.2;0.047;52.0;188.0;0.99541;3.16;0.47;9.5;6.0;White
6.4;0.27;0.45;8.3;0.05;52.0;188.0;0.9955;3.18;0.48;9.5;5.0;White
6.5;0.26;0.49;8.0;0.051;46.0;188.0;0.99536;3.18;0.47;9.5;5.0;White
6.8;0.25;0.3;11.8;0.043;53.0;133.0;0.99524;3.03;0.58;10.4;6.0;White
6.3;0.32;0.26;12.0;0.049;54.0;170.0;0.9961;3.14;0.55;9.9;6.0;White
6.0;0.24;0.45;1.7;0.046;22.0;113.0;0.99224;3.22;0.48;10.0;5.0;White
6.5;0.25;0.27;13.0;0.064;29.0;140.0;0.99776;3.2;0.49;10.1;6.0;White
6.6;0.18;0.29;13.0;0.056;33.0;95.0;0.99702;3.17;0.39;9.4;6.0;White
7.0;0.39;0.21;10.7;0.086;13.0;91.0;0.99657;3.03;0.47;9.3;5.0;White
7.9;0.21;0.39;2.0;0.057;21.0;138.0;0.99176;3.05;0.52;10.9;5.0;White
7.0;0.3;0.28;2.2;0.042;21.0;177.0;0.99166;3.2;0.57;11.4;5.0;White
8.1;0.2;0.3;1.3;0.036000000000000004;9.0;49.0;0.99242;3.02;0.72;10.3;5.0;White
8.3;0.18;0.3;1.3;0.033;20.0;57.0;0.99109;3.02;0.51;11.0;6.0;White
7.9;0.21;0.39;2.0;0.057;21.0;138.0;0.99176;3.05;0.52;10.9;5.0;White
7.2;0.18;0.34;6.4;0.042;16.0;111.0;0.99278;3.02;0.4;10.8;6.0;White
8.1;0.2;0.3;1.3;0.036000000000000004;9.0;49.0;0.99242;3.02;0.72;10.3;5.0;White
8.3;0.18;0.3;1.3;0.033;20.0;57.0;0.99109;3.02;0.51;11.0;6.0;White
7.0;0.39;0.21;10.7;0.086;13.0;91.0;0.99657;3.03;0.47;9.3;5.0;White
6.8;0.21;0.49;6.4;0.041;9.0;113.0;0.99358;3.02;0.59;10.2;5.0;White
6.9;0.21;0.49;6.3;0.042;9.0;109.0;0.99358;3.02;0.59;10.2;6.0;White
7.2;0.18;0.34;6.4;0.042;16.0;111.0;0.99278;3.02;0.4;10.8;6.0;White
6.8;0.26;0.34;13.0;0.06;42.0;162.0;0.99705;3.24;0.52;10.5;5.0;White
7.2;0.28;0.38;2.0;0.052000000000000005;23.0;156.0;0.9912;3.13;0.52;11.1;5.0;White
7.9;0.21;0.39;2.0;0.057;21.0;138.0;0.99176;3.05;0.52;10.9;5.0;White
7.0;0.3;0.28;2.2;0.042;21.0;177.0;0.99166;3.2;0.57;11.4;5.0;White
7.4;0.34;0.28;12.1;0.049;31.0;149.0;0.99677;3.22;0.49;10.3;5.0;White
6.3;0.43;0.32;8.8;0.042;18.0;106.0;0.99172;3.28;0.37;12.3;7.0;White
6.8;0.41;0.3;8.8;0.045;28.0;131.0;0.9953;3.12;0.59;9.9;5.0;White
6.3;0.4;0.24;5.1;0.036000000000000004;43.0;131.0;0.99186;3.24;0.44;11.3;6.0;White
6.0;0.35;0.26;6.8;0.034;36.0;120.0;0.99188;3.38;0.4;11.5;6.0;White
6.0;0.35;0.26;6.8;0.034;36.0;120.0;0.99188;3.38;0.4;11.5;6.0;White
6.3;0.3;0.2;3.7;0.039;34.0;132.0;0.99158;3.02;0.38;10.7;5.0;White
6.9;0.28;0.28;12.2;0.042;52.0;139.0;0.99522;3.03;0.56;10.4;6.0;White
7.0;0.33;0.28;5.7;0.033;39.0;188.0;0.99176;3.17;0.64;12.3;6.0;White
6.7;0.26;0.49;8.1;0.052000000000000005;48.0;188.0;0.99558;3.19;0.48;9.5;5.0;White
7.3;0.24;0.3;2.5;0.042;31.0;104.0;0.9911;3.05;0.56;11.3;7.0;White
6.7;0.46;0.21;4.0;0.034;12.0;88.0;0.9906699999999999;3.26;0.54;12.3;6.0;White
6.0;0.35;0.26;6.8;0.034;36.0;120.0;0.99188;3.38;0.4;11.5;6.0;White
6.0;0.23;0.18;1.3;0.053;13.0;99.0;0.9906699999999999;3.22;0.39;11.5;5.0;White
6.3;0.4;0.24;5.1;0.036000000000000004;43.0;131.0;0.99186;3.24;0.44;11.3;6.0;White
7.1;0.44;0.23;5.8;0.035;24.0;100.0;0.9906699999999999;3.15;0.57;12.3;7.0;White
6.0;0.26;0.23;10.6;0.034;23.0;111.0;0.99274;3.42;0.37;11.5;7.0;White
6.8;0.31;0.19;3.5;0.086;30.0;130.0;0.993;3.02;0.44;9.6;5.0;White
6.8;0.31;0.19;3.5;0.086;30.0;130.0;0.993;3.02;0.44;9.6;5.0;White
7.0;0.18;0.29;13.0;0.058;45.0;110.0;0.9978;3.15;0.37;9.7;6.0;White
6.5;0.41;0.22;4.8;0.052000000000000005;49.0;142.0;0.9946;3.14;0.62;9.2;5.0;White
6.2;0.31;0.23;3.3;0.052000000000000005;34.0;113.0;0.99429;3.16;0.48;9.1;5.0;White
8.0;0.27;0.33;1.3;0.05;41.0;103.0;0.9906699999999999;3.02;0.45;12.3;6.0;White
8.0;0.27;0.33;1.3;0.05;41.0;103.0;0.9906699999999999;3.02;0.45;12.3;6.0;White
6.5;0.41;0.22;4.8;0.052000000000000005;49.0;142.0;0.9946;3.14;0.62;9.2;5.0;White
6.2;0.31;0.23;3.3;0.052000000000000005;34.0;113.0;0.99429;3.16;0.48;9.1;5.0;White
6.7;0.37;0.25;2.5;0.031;24.0;84.0;0.9909;3.14;0.37;11.7;6.0;White
6.6;0.21;0.49;8.7;0.036000000000000004;41.0;188.0;0.99294;3.02;0.56;11.0;6.0;White
7.5;0.26;0.31;1.6;0.032;36.0;109.0;0.9906699999999999;3.02;0.43;11.9;6.0;White
7.5;0.34;0.28;4.0;0.031;46.0;100.0;0.9906699999999999;3.2;0.5;12.3;7.0;White
6.7;0.37;0.25;2.5;0.031;24.0;84.0;0.9909;3.14;0.37;11.7;6.0;White
6.4;0.32;0.23;13.0;0.055;36.0;176.0;0.9984;3.26;0.54;9.1;5.0;White
6.7;0.24;0.32;9.0;0.031;20.0;109.0;0.99262;3.34;0.37;12.3;6.0;White
6.4;0.32;0.23;13.0;0.055;36.0;176.0;0.9984;3.26;0.54;9.1;5.0;White
7.1;0.39;0.49;1.4;0.086;23.0;90.0;0.99212;3.17;0.46;10.5;6.0;White
8.2;0.31;0.43;7.0;0.047;18.0;87.0;0.99628;3.23;0.64;10.6;5.0;White
6.7;0.24;0.32;9.0;0.031;20.0;109.0;0.99262;3.34;0.37;12.3;6.0;White
6.0;0.18;0.29;3.1;0.031;32.0;123.0;0.9906699999999999;3.41;0.37;12.3;7.0;White
6.0;0.2;0.23;1.5;0.037000000000000005;38.0;93.0;0.9906699999999999;3.36;0.49;12.0;6.0;White
6.6;0.32;0.26;4.6;0.031;26.0;120.0;0.99198;3.4;0.72;12.3;7.0;White
6.0;0.18;0.27;4.8;0.031;40.0;110.0;0.99226;3.42;0.68;12.1;6.0;White
6.0;0.18;0.29;4.6;0.032;54.0;137.0;0.99159;3.21;0.38;11.3;6.0;White
6.0;0.2;0.23;1.5;0.037000000000000005;38.0;93.0;0.9906699999999999;3.36;0.49;12.0;6.0;White
6.0;0.18;0.27;2.7;0.049;28.0;104.0;0.99224;3.42;0.55;10.3;6.0;White
6.1;0.21;0.3;6.3;0.039;47.0;136.0;0.99068;3.27;0.37;12.3;6.0;White
7.3;0.25;0.26;7.2;0.048;52.0;188.0;0.99587;3.12;0.37;9.2;5.0;White
7.3;0.25;0.26;7.2;0.048;52.0;188.0;0.99587;3.12;0.37;9.2;5.0;White
6.2;0.22;0.3;12.4;0.054000000000000006;54.0;152.0;0.99728;3.1;0.47;9.5;6.0;White
6.5;0.27;0.19;6.6;0.045;54.0;175.0;0.99364;3.16;0.37;10.1;6.0;White
6.5;0.27;0.19;6.6;0.045;54.0;175.0;0.99364;3.16;0.37;10.1;6.0;White
6.6;0.39;0.22;4.0;0.038;17.0;98.0;0.9906699999999999;3.25;0.53;12.3;7.0;White
6.0;0.31;0.38;4.8;0.04;41.0;101.0;0.9906699999999999;3.24;0.56;12.3;6.0;White
8.4;0.23;0.32;1.3;0.048;54.0;113.0;0.99178;3.1;0.55;11.0;6.0;White
7.3;0.25;0.26;7.2;0.048;52.0;188.0;0.99587;3.12;0.37;9.2;5.0;White
6.0;0.22;0.25;11.1;0.056;54.0;177.0;0.9961;3.08;0.37;9.4;6.0;White
6.2;0.22;0.3;12.4;0.054000000000000006;54.0;152.0;0.99728;3.1;0.47;9.5;6.0;White
6.1;0.23;0.27;9.8;0.055;54.0;134.0;0.99534;3.16;0.4;10.2;6.0;White
6.5;0.27;0.19;6.6;0.045;54.0;175.0;0.99364;3.16;0.37;10.1;6.0;White
7.3;0.36;0.49;13.0;0.054000000000000006;54.0;188.0;0.9984;3.06;0.49;9.1;5.0;White
7.6;0.37;0.49;11.7;0.086;54.0;181.0;0.99776;3.02;0.51;9.1;5.0;White
6.7;0.26;0.49;8.0;0.062;50.0;188.0;0.99545;3.13;0.5;9.6;5.0;White
7.4;0.22;0.27;1.6;0.057;45.0;98.0;0.99299;3.29;0.44;9.9;7.0;White
6.1;0.22;0.28;13.0;0.059;54.0;135.0;0.99665;3.2;0.38;10.5;5.0;White
7.1;0.28;0.31;1.5;0.053;20.0;98.0;0.99069;3.15;0.5;11.4;5.0;White
6.5;0.35;0.31;10.2;0.069;54.0;170.0;0.99692;3.18;0.49;9.4;5.0;White
6.8;0.59;0.2;6.6;0.054000000000000006;25.0;65.0;0.99324;3.12;0.37;11.1;5.0;White
6.0;0.28;0.24;13.0;0.047;42.0;111.0;0.9984;3.1;0.45;9.1;6.0;White
6.0;0.28;0.24;13.0;0.047;42.0;111.0;0.9984;3.1;0.45;9.1;6.0;White
7.1;0.2;0.37;1.5;0.049;28.0;129.0;0.99226;3.15;0.52;10.8;5.0;White
6.8;0.33;0.31;7.4;0.045;34.0;143.0;0.99226;3.06;0.55;12.2;6.0;White
6.0;0.28;0.24;13.0;0.047;42.0;111.0;0.9984;3.1;0.45;9.1;6.0;White
7.2;0.24;0.36;2.0;0.031;21.0;63.0;0.99076;3.13;0.63;12.3;6.0;White
6.8;0.33;0.31;7.4;0.045;34.0;143.0;0.99226;3.06;0.55;12.2;6.0;White
7.2;0.24;0.36;2.0;0.031;21.0;63.0;0.99076;3.13;0.63;12.3;6.0;White
6.0;0.28;0.24;13.0;0.047;42.0;111.0;0.9984;3.1;0.45;9.1;6.0;White
6.2;0.27;0.26;12.1;0.046;43.0;127.0;0.9951;3.16;0.37;10.8;6.0;White
6.4;0.38;0.26;8.2;0.043;28.0;98.0;0.99234;3.02;0.37;11.4;6.0;White
7.1;0.2;0.37;1.5;0.049;28.0;129.0;0.99226;3.15;0.52;10.8;5.0;White
6.0;0.21;0.3;8.7;0.036000000000000004;47.0;127.0;0.99368;3.18;0.39;10.6;5.0;White
7.0;0.34;0.14;3.5;0.044;17.0;63.0;0.9937;3.02;0.39;9.2;5.0;White
6.0;0.435;0.16;6.4;0.031;21.0;134.0;0.99151;3.24;0.46;12.2;6.0;White
7.0;0.25;0.33;2.1;0.031;17.0;76.0;0.9906699999999999;3.26;0.45;12.3;6.0;White
6.7;0.26;0.29;7.7;0.038;40.0;179.0;0.99479;3.23;0.56;10.4;6.0;White
7.0;0.24;0.3;12.3;0.035;54.0;172.0;0.9954;3.02;0.57;10.4;6.0;White
8.5;0.23;0.34;1.3;0.035;54.0;110.0;0.99176;3.07;0.55;11.0;7.0;White
6.0;0.21;0.3;8.7;0.036000000000000004;47.0;127.0;0.99368;3.18;0.39;10.6;5.0;White
7.0;0.34;0.14;3.5;0.044;17.0;63.0;0.9937;3.02;0.39;9.2;5.0;White
6.0;0.59;0.14;1.3;0.031;9.0;30.0;0.99246;3.32;0.37;12.3;5.0;White
6.1;0.22;0.38;2.8;0.086;12.0;65.0;0.9908;3.02;0.64;11.4;6.0;White
6.0;0.27;0.26;3.5;0.071;26.0;69.0;0.9906699999999999;3.1;0.38;11.5;6.0;White
6.0;0.455;0.18;1.9;0.036000000000000004;33.0;106.0;0.9906699999999999;3.21;0.72;12.3;7.0;White
6.5;0.33;0.3;3.8;0.036000000000000004;34.0;88.0;0.9906699999999999;3.25;0.63;12.3;7.0;White
6.5;0.33;0.3;3.8;0.036000000000000004;34.0;88.0;0.9906699999999999;3.25;0.63;12.3;7.0;White
6.7;0.31;0.3;2.4;0.038;30.0;83.0;0.9906699999999999;3.09;0.37;12.3;7.0;White
6.2;0.39;0.24;4.8;0.037000000000000005;45.0;138.0;0.99174;3.23;0.43;11.2;7.0;White
6.2;0.39;0.24;4.8;0.037000000000000005;45.0;138.0;0.99174;3.23;0.43;11.2;7.0;White
7.1;0.37;0.3;6.2;0.04;49.0;139.0;0.9906699999999999;3.17;0.37;12.3;6.0;White
7.2;0.23;0.49;1.3;0.086;54.0;109.0;0.99304;3.02;0.42;9.2;6.0;White
6.5;0.33;0.3;3.8;0.036000000000000004;34.0;88.0;0.9906699999999999;3.25;0.63;12.3;7.0;White
7.2;0.25;0.32;1.5;0.054000000000000006;24.0;105.0;0.99154;3.17;0.48;11.1;6.0;White
6.2;0.39;0.24;4.8;0.037000000000000005;45.0;138.0;0.99174;3.23;0.43;11.2;7.0;White
6.0;0.455;0.18;1.9;0.036000000000000004;33.0;106.0;0.9906699999999999;3.21;0.72;12.3;7.0;White
7.1;0.37;0.3;6.2;0.04;49.0;139.0;0.9906699999999999;3.17;0.37;12.3;6.0;White
6.2;0.28;0.49;7.9;0.056;49.0;188.0;0.9956;3.18;0.52;9.4;5.0;White
6.4;0.35;0.28;1.6;0.037000000000000005;31.0;113.0;0.9906699999999999;3.12;0.4;12.3;7.0;White
6.6;0.31;0.28;1.4;0.035;28.0;107.0;0.9906699999999999;3.02;0.4;12.3;6.0;White
7.4;0.25;0.37;2.6;0.05;24.0;132.0;0.99138;3.04;0.53;11.2;6.0;White
7.3;0.36;0.34;13.0;0.057;46.0;173.0;0.99751;3.14;0.57;10.2;5.0;White
6.7;0.31;0.3;2.4;0.038;30.0;83.0;0.9906699999999999;3.09;0.37;12.3;7.0;White
8.6;0.31;0.3;1.3;0.045;16.0;109.0;0.99249;3.02;0.39;10.1;5.0;White
8.6;0.31;0.3;1.3;0.045;16.0;109.0;0.99249;3.02;0.39;10.1;5.0;White
8.6;0.22;0.33;1.3;0.031;38.0;95.0;0.99239;3.02;0.37;10.3;5.0;White
6.9;0.18;0.29;9.9;0.056;30.0;91.0;0.99512;3.19;0.37;9.9;6.0;White
6.5;0.22;0.31;3.9;0.046;17.0;106.0;0.99098;3.15;0.37;11.5;5.0;White
6.6;0.32;0.47;13.0;0.063;27.0;173.0;0.9984;3.18;0.56;9.1;5.0;White
6.6;0.32;0.47;13.0;0.063;27.0;173.0;0.9984;3.18;0.56;9.1;5.0;White
6.1;0.28;0.26;1.5;0.031;25.0;101.0;0.9906699999999999;3.03;0.41;12.1;6.0;White
6.2;0.3;0.28;1.6;0.036000000000000004;28.0;106.0;0.9906699999999999;3.14;0.41;12.3;6.0;White
6.9;0.22;0.28;7.8;0.05;43.0;116.0;0.99326;3.22;0.6;11.5;7.0;White
8.7;0.31;0.21;5.6;0.039;28.0;67.0;0.99328;3.02;0.52;11.0;5.0;White
7.3;0.27;0.3;1.3;0.04;26.0;84.0;0.99222;3.28;0.53;10.7;6.0;White
7.0;0.46;0.2;13.0;0.046;50.0;184.0;0.9984;3.08;0.56;9.4;5.0;White
6.0;0.23;0.25;7.95;0.042;16.0;108.0;0.99486;3.42;0.61;10.3;6.0;White
6.5;0.36;0.36;6.7;0.086;51.5;151.0;0.99528;3.17;0.42;9.3;5.0;White
8.2;0.18;0.38;1.3;0.04;41.0;92.0;0.9906699999999999;3.02;0.6;12.0;6.0;White
6.2;0.27;0.32;6.3;0.048;47.0;159.0;0.99282;3.21;0.6;11.0;6.0;White
6.9;0.4;0.37;8.9;0.053;36.0;148.0;0.996;3.16;0.5;9.3;5.0;White
6.0;0.345;0.34;1.3;0.068;32.0;143.0;0.99138;3.24;0.4;10.1;5.0;White
7.2;0.23;0.39;1.5;0.053;26.0;106.0;0.99166;3.18;0.47;11.1;6.0;White
6.4;0.2;0.15;6.6;0.046;26.0;113.0;0.99408;3.02;0.58;9.9;6.0;White
6.1;0.27;0.32;6.2;0.048;47.0;161.0;0.99281;3.22;0.6;11.0;6.0;White
6.2;0.27;0.32;6.3;0.048;47.0;159.0;0.99282;3.21;0.6;11.0;6.0;White
6.0;0.3;0.33;2.1;0.042;31.0;127.0;0.9906699999999999;3.32;0.42;12.3;6.0;White
6.1;0.3;0.32;2.2;0.042;41.0;142.0;0.9906699999999999;3.31;0.44;12.3;7.0;White
6.0;0.18;0.3;5.4;0.045;26.0;105.0;0.99469;3.32;0.45;9.3;5.0;White
6.9;0.4;0.37;8.9;0.053;36.0;148.0;0.996;3.16;0.5;9.3;5.0;White
6.0;0.345;0.34;1.3;0.068;32.0;143.0;0.99138;3.24;0.4;10.1;5.0;White
6.3;0.33;0.2;13.0;0.066;36.0;161.0;0.9984;3.14;0.51;9.1;5.0;White
7.0;0.18;0.3;2.6;0.043;34.0;90.0;0.9906699999999999;3.02;0.47;11.2;6.0;White
8.4;0.22;0.3;1.3;0.038;45.0;122.0;0.99178;3.13;0.54;10.8;7.0;White
6.3;0.33;0.2;13.0;0.066;36.0;161.0;0.9984;3.14;0.51;9.1;5.0;White
7.0;0.18;0.3;2.6;0.043;34.0;90.0;0.9906699999999999;3.02;0.47;11.2;6.0;White
6.0;0.24;0.18;2.3;0.05;22.0;145.0;0.99207;3.24;0.46;10.3;5.0;White
7.7;0.31;0.36;4.3;0.031;15.0;87.0;0.99152;3.11;0.48;12.0;5.0;White
6.0;0.185;0.19;7.1;0.048;36.0;110.0;0.99438;3.26;0.41;9.5;6.0;White
6.0;0.185;0.19;7.1;0.048;36.0;110.0;0.99438;3.26;0.41;9.5;6.0;White
6.6;0.43;0.24;11.9;0.04;54.0;159.0;0.99622;3.14;0.54;9.8;6.0;White
7.6;0.39;0.46;11.7;0.084;54.0;170.0;0.99773;3.02;0.51;9.1;5.0;White
7.2;0.58;0.27;5.8;0.032;40.0;118.0;0.99088;3.17;0.53;12.3;7.0;White
6.0;0.34;0.32;3.8;0.044;13.0;116.0;0.99108;3.39;0.44;11.8;7.0;White
7.5;0.35;0.48;12.4;0.056;54.0;176.5;0.99803;3.02;0.52;9.1;5.0;White
7.3;0.38;0.23;6.5;0.05;18.0;102.0;0.99304;3.1;0.55;11.2;5.0;White
6.0;0.185;0.19;7.1;0.048;36.0;110.0;0.99438;3.26;0.41;9.5;6.0;White
6.3;0.27;0.49;7.6;0.049;35.0;188.0;0.99548;3.16;0.54;9.4;5.0;White
6.5;0.29;0.49;7.9;0.049;35.0;188.0;0.99551;3.16;0.51;9.5;6.0;White
6.4;0.18;0.3;2.8;0.034;33.0;125.0;0.99152;3.03;0.49;10.4;6.0;White
6.7;0.18;0.31;10.6;0.035;42.0;143.0;0.99572;3.08;0.49;9.8;7.0;White
6.4;0.18;0.3;2.8;0.034;33.0;125.0;0.99152;3.03;0.49;10.4;6.0;White
6.8;0.37;0.49;1.5;0.086;16.0;98.0;0.99244;3.06;0.56;10.3;6.0;White
6.3;0.27;0.49;7.6;0.049;35.0;188.0;0.99548;3.16;0.54;9.4;5.0;White
6.5;0.29;0.49;7.9;0.049;35.0;188.0;0.99551;3.16;0.51;9.5;6.0;White
6.1;0.24;0.26;1.7;0.033;54.0;134.0;0.9906699999999999;3.19;0.72;11.9;7.0;White
7.0;0.32;0.29;7.6;0.031;35.0;124.0;0.99162;3.15;0.65;12.3;7.0;White
6.9;0.27;0.25;7.5;0.031;18.0;117.0;0.99116;3.09;0.38;12.3;6.0;White
6.5;0.29;0.49;1.7;0.04;41.0;188.0;0.9922;3.26;0.59;10.4;7.0;White
6.5;0.29;0.49;1.7;0.034;41.0;188.0;0.99223;3.25;0.59;10.4;6.0;White
6.1;0.22;0.25;12.1;0.035;54.0;135.0;0.99481;3.21;0.4;10.7;5.0;White
6.3;0.22;0.27;4.5;0.036000000000000004;54.0;157.0;0.9928;3.05;0.72;10.7;7.0;White
6.1;0.24;0.26;1.7;0.033;54.0;134.0;0.9906699999999999;3.19;0.72;11.9;7.0;White
6.0;0.23;0.25;8.0;0.043;31.0;101.0;0.99429;3.19;0.42;10.4;6.0;White
7.0;0.32;0.29;7.6;0.031;35.0;124.0;0.99162;3.15;0.65;12.3;7.0;White
6.8;0.18;0.27;8.6;0.044;45.0;104.0;0.99454;3.2;0.37;9.9;6.0;White
6.8;0.18;0.27;8.6;0.044;45.0;104.0;0.99454;3.2;0.37;9.9;6.0;White
7.3;0.23;0.41;13.0;0.048;54.0;188.0;0.9984;3.16;0.71;9.4;6.0;White
6.1;0.2;0.17;1.6;0.048;46.0;129.0;0.991;3.3;0.43;11.4;6.0;White
6.8;0.18;0.27;8.6;0.044;45.0;104.0;0.99454;3.2;0.37;9.9;6.0;White
7.3;0.23;0.41;13.0;0.048;54.0;188.0;0.9984;3.16;0.71;9.4;6.0;White
6.9;0.2;0.41;1.3;0.06;36.0;104.0;0.99317;3.02;0.39;9.2;5.0;White
6.7;0.19;0.32;3.7;0.041;26.0;76.0;0.99173;3.02;0.57;10.5;7.0;White
6.7;0.28;0.34;8.9;0.048;32.0;111.0;0.99455;3.25;0.54;11.0;7.0;White
6.7;0.28;0.34;8.9;0.048;32.0;111.0;0.99455;3.25;0.54;11.0;7.0;White
8.0;0.37;0.31;4.7;0.038;9.0;127.0;0.99186;3.02;0.72;12.1;5.0;White
6.7;0.28;0.34;8.9;0.048;32.0;111.0;0.99455;3.25;0.54;11.0;7.0;White
6.0;0.26;0.29;3.1;0.041;37.0;144.0;0.9906699999999999;3.22;0.39;12.3;7.0;White
6.4;0.24;0.49;5.8;0.053;25.0;120.0;0.9942;3.02;0.72;10.5;6.0;White
6.4;0.24;0.49;5.8;0.053;25.0;120.0;0.9942;3.02;0.72;10.5;6.0;White
6.4;0.24;0.49;5.8;0.053;25.0;120.0;0.9942;3.02;0.72;10.5;6.0;White
6.4;0.25;0.49;1.3;0.062;21.0;122.0;0.99238;3.02;0.4;9.5;5.0;White
6.1;0.25;0.48;13.0;0.052000000000000005;25.0;94.0;0.99782;3.07;0.45;9.2;6.0;White
