CLASSE,TEXTO
NEG,RETORNO DO MOTOR DE 440VCA NA SC 8251 (SERVICO SOMENTE NO CUBICULO E MANOBRAS)
NEG,MANUTENCAO CORRETIVA NA SC 833
NEG,IMPLEMENTAÇÃO DA NOVA VERSÃO DO SMS 530. QUE É UM SOFTWARE DE CAPTURA E ANÁLISE DE OSCILOGRAFIA DOS RELÉS.
NEG,COLOCAÇÃO DE POSTES PARA NOVO BARRAMENTO DE 13.8KV. MONTAGEM ELETROMECÂNICA DOS NOVOS MÓDULOS DE TRANSFERÊNCIA E DO TR-3. ESCAVAÇÃO E CONCRETAGEM DE CAIXA SEPARADORA DE ÓLEO DO TR-3.
NEG,SUBSTITUIÇÃO DE HD DA CENTRAL TELEF^NICA. VISANDO CORREÇÃO DA CHAMADA DE RETORNO DAS MESAS DE PLASMA DA SALA SDE CONTROLE.
NEG,MANUTENÇÃO CORRETIVA  NA TELEPROTEÇÃO PRIMÁRIA LT FAR CAX5 E CAX5 LGR.
NEG,MANUTENÇÃO CORRETIVA NO LINK-RÁDIO COSR-N COTI. NO COSR-N.
NEG,ALTERAR CONFIGURAÇÃO DE ROTEADORES DA REDE OPERATIVA E APOIO PARA VIABILIZAR O RECEBIMENTO DOS DADOS DE INTERCÂMBIO DA S.E. PRESIDENTE DUTRA PELO COSR-NE VIA REDE ELETRONORTE.
NEG,1. SUBSTITUIÇÃO DA BUCHA DE 15 KV.    2. SUBSTITUIÇÃO DAS GUARNIÇÕES DA BUCHA 440 KV. GUARNIÇÕES DA TAMPA DO COMUTADOR E GUARNIÇÕES DAS TAMPAS DE INSPEÇÃO
NEG,GUARDANDO REPAROS DA FASE RESERVA (VERMELHA) DO TR-1 NO FABRICANTE
NEG,1.MANUTENÇÃO GERAL NA FASE RESERVA ( AZUL ) .    2.SUBSTITUIÇÃO DAS BUCHAS E COMPONENTES ( RADIADORES ) DO TR.
NEG,MANUTENÇÃO NO RÁDIO UHF MULTICANAL AUTEL DIREÇÃO USINA LMO E SUBSTITUIÇÃO DO CABO DA ANTENA NA USINA LIMOEIRO.
NEG,ESTES NA REMOTA STD E NO MEIO DE COMUNICAÇÃO PARA SUBSTITUIÇÃO DA REMOTA DO SSC.
NEG,ESTES NA REMOTA STD E NO MEIO DE COMUNICAÇÃO PARA SUBSTITUIÇÃO DA REMOTA DO SSC.
NEG,MANUTENÇÃO CORRETIVA NA INDICAÇÃO DE SECCIONADORAS. CHAVES TERRA E DISJUNTORES SEM RELIGAMENTO NA UTR.
NEG,COMISSIONAMENTO DO SISTEMA DE MEDICAO E FATURAMENTO DA GERACAO LIQUIDA DAS UGS 1 A 8 CONFORME ESPECIFICACOES DO SUBMODULO 12.2 DO MAE ONS.
NEG,MANUTENÇÃO EM EQUIPAMENTOS DO SISTEMA DE TELECOMUNICAÇÃO VIA SATÉLITE - EMBRATES
NEG,MANUTENÇÃO CORRETIVA NA UTR DO SSC.
NEG,PM09-4081305. RELOCAÇÃO DOS COMPUTADORES MICROSCADA 01 E 02. COMPUTADOR SMS E SWITCH PARA OS NOVOS PAINEIS.
NEG,PESQUISA DE FALHA PARA TERRA NO SISTEMA DC
NEG,IMPLANTAÇÃO DA NOVA CONFIGURAÇÃO NO SAGE. DA NOVA PROTEÇÃO DIGITAL DO TF3 DA SE- PFU..   - CONFIGURAÇÃO DA DISTRIBUIÇÃO PARA O COT REFERENTE AMPLIAÇÃO   - SUBSTITUIÇÃO DE EQUIPAMENTOS (PLATAFORMA DIGITAL) DO TELECONTROLE.   
NEG,NÍVEL II TSD - SOCP - IC - EFETUAR INTERVENÇÃO CORRETIVA PARA EFETUAR SCANDISK NAS IHM S DO NÍVEL 2 SEGUIDO DE UMA DESFRAGMENTAÇÃO EFETUANDO-SE POSSÍVEIS CORREÇÕES DE TELAS NO NÍVEL 2.
NEG,CONFERIR E CORRIGIR FIAÇÕES E ANILHAS DE TODOS OS PAINÉIS DA SE  CONFERIR. CORRIGIR E AMPLIAR O SISTEMA DE ILUMINAÇÃO INTERNA E EXTERNA DOS PAINÉIS E CAIXAS DE COMANDO DA SE  TESTAR E CORRIGIR OS CIRCUITOS DE COMANDO DOS PAINÉIS DE SERVIÇOS AUXILIARES DA SE. 
NEG,COMPLETAR FIAÇÕES DE SUPERVISÃO DOS EQUIPAMENTOS PARA O DMS  EFETUAR O LEVANTAMENTO DE FIAÇÕES EXISTENTES VISANDO CORRIGIR ESQUEMAS ELÉTRICOS DA SE E CORRIGIR ANILHAS EM TODOS OS MÓDULOS DE 230 KV. 69 KV E NO SERVIÇO AUXILIAR. DA SE MAÇAMBARÁ.   
NEG,SSCP EFETUAR MP.. NO ESQUEMA DE ALIVIO DE CARGA POR TAXA DE VARIAÇÃO D FREQÜÊNCIA DF DT.   CONJUNTO RELES 81+95 E RELES TEMPORIZADOS AUXILIARES ASSOCIADOS.
NEG,MANUTENCAO NAS VALVULAS E REGISTROS DO CIRCUITO PNEUMATICO DO SISTEMA. DEVIDO MA VEDACAO DOS MESMOS E VAZAMENTO ACENTUADO NO REGISTRO DE DRENO DO RESERVATORIO AP2.
NEG,RETIRADA DE CABOS PROVISÓRIOS CONECTADOS AO SERVIÇO AUXILIAR(125 VCC).
NEG,CONEXÃO DE CABOS DE FORÇA. PARA REFORÇO NO SISTEMA DE ALIMENTAÇÃO DO SERVIÇO AUXILIAR PARA ATENDER A TCMB-LA7-04(FUTURO).
NEG,EFETUAR INTERVENÇÃO PARA TESTES FUNCIONAIS DO SAGE COM TELECOMANDO.
NEG,TROCA DE MÓDULO CAD - CONVERSOR ANALÓGICO DIGITAL E CEA CARTÃO DE ENTRADA ANALÓGICA  .
NEG,MANUTENÇÃO EM EQUIPAMENTOS DO SISTEMA DE TELECOMUNICAÇÃO VIA SATÉLITE - EMBRATES
NEG,CONEXÃO DE CABO DE FORÇA 440 VCA NO DISJUNTOR 52-16 DO SERVIÇO AUXILIAR. PARA REFORÇO NO SISTEMA DE ALIMENTAÇÃO DO SERVIÇO AUXILIAR CA. PARA ATENDER ENTRADA EM OPERAÇÃO DA TCMB-LA7-04 .
NEG,RESTRIÇÃO DE GERAÇÃO NA UHE ROSANA DEVIDO A INTERVENÇÃO NA SUBESTAÇÃO CIDADE GAÚCHA DA LT 138 KV CIDADE GAÚCHA   LOANDA (PROPRIEDADE DA COPEL) PARA INSTALAÇÃO DE PROTEÇÃO MÓVEL. PARA POSSIBILITAR SUBSTITUIÇÃO DOS RELES ELETROMECÂNICOS POR DIGITAIS NO CIRCUITO LOANDA. CONFORME MENSAGEM DE OPERAÇÃO COS 007 05.
NEG,RETIRADA DA TAMPA DO BLOQUEIO DO RELE 86T DO TRAFO 2 (230 138 - 120 MVA). PARA VERIFICAÇÃO DO TIPO DESTE BLOQUEIO.
NEG,RESTRIÇÃO DE GERAÇÃO NA UHE ROSANA DEVIDO A INTERVENÇÃO NA SUBESTAÇÃO CIDADE GAÚCHA DA LT 138 KV CIDADE GAÚCHA   UMUARAMA (PROPRIEDADE DA COPEL) PARA INSTALAÇÃO DE PROTEÇÃO MÓVEL. PARA POSSIBILITAR SUBSTITUIÇÃO DOS RELES ELETROMECÂNICOS POR DIGITAIS NO CIRCUITO UMUARAMA. CONFORME MENSAGEM DE OPERAÇÃO COS 007 05.
NEG,MANUTENÇÃO CORRETIVA NA REMOTA MOSCAD EM CAMPO MOURÃO .
NEG,ROTEADOR SAGE ONS COS - A DOMT REALIZARÁ MANUTENÇÃO NOS ROTEADORES COS1 (CISCO 2611) E COS2 (CISCO 2501) DO ESQUEMA DE REDUNDÂNCIA DE ROTEAMENTO COM O ONS. COM A FINALIDADE DE REALIZAR AJUSTES NO MESMO DEVIDO AO NOVO PROTOCOLO DE ROTEAMENTO EM IMPLANTAÇÃO NA CHESF (OSPF). TAMBÉM SERÁ REALIZADO TESTE FUNCIONAL PARA COMPROVAÇÃO EFETIVA DA REDUNDÂNCIA INSTALADA.
NEG,NTE TELEMAR IMPLANTAR NOVA CONFIGURAÇÃO PARA O CANAL DE DADOS.
NEG,RETIRADA DA TAMPA DO BLOQUEIO DO RELE 86T DO TRAFO 2 (230 138 - 120 MVA). PARA VERIFICAÇÃO DO TIPO DESTE BLOQUEIO.
NEG,ADEQUAÇÃO E AMPLIAÇÃO DO TELECOMANDO. TELESSINALIZAÇÃO E TELEMEDIÇÃO ASSOCIADOS AO SISTEMA DE CONTROLE E SUPERVISÃO DA SE AGL.
NEG,MEDIDAS DE POTÊNCIA E VSWS NO SISTEMA RADIANTE DO RÁDIO UHF DIREÇÃO JAPI.
NEG,EFETUAR INTERVENÇÃO PARA AMPLIAÇÃO ADEQUAÇÃO DO TELECOMENDO. TELESSINALIZAÇÃO E TELEMEDIÇÃO ASSOCIADAS AO SISTEMA DE CONTROLE E SUPERVISÃO DA SE MRD.
NEG,PESQUISA DE DEFEITO DE STALL ALRM KCA.3 P1 SEQ TELECOM PLC 0121PNL KCA.3 (SEQUENCIA PRINCIPAL DO POLO 1)
NEG,MANUTENÇÃO CORRETIVA DE URGÊNCIA NA UTR DE AQUIDAUANA.
NEG,TESTES E COLOCAÇÃO EM SERVIÇO DO ESTAGIO DO ESQUEMA DE CONTROLE EMERGENCIAL (ECE) RELATIVO AO DESLIGAMENTO REMOTO DA CARGA DA ETD MONTE BELO DA ELETROPAULO. (O SERVIÇO SERÁ EXECUTADO EM CONJUNTO COM A EQUIPE DA ELETROPAULO.)
NEG,EFETUAR INTERVENÇÃO DE AMPLIAÇÃO ADEQUAÇÕES NO TELECOMANDO. TELESSINALIZAÇÃO E TELEMEDIÇÃO ASSOCIADO AO SISTEMA DE CONTROLE SUPERVISÓRIO DA SE MRR.
NEG,MANUTENÇÃO PREVENTIVA DO CARREGADOR E BANCO DE BATERIAS 01 DE 125VDC.
NEG,MANUTENCAO PREVENTIVA NO CARREGADOR E BANCO DE BATERIAS DE 125VDC CONFORME OS USSM-LA-2005-0007-00 A_0005-00 7
NEG,MANUTENCAO PREVENTIVA NO CARREGADOR DE 48VDC DA SALA DE COMUNICACAO DO EDIFICIO DE CONTROLE CONFORME OS USSM-LA-2005-0003-00 4.
NEG,MANUTENCAO PREVENTIVA NO BANCO DE BATERIAS1 DE 48VDC DA SALA DE COMUNICACAODO EDIFICIO DE CONTROLE CONFORME OS USSM-LA-2005-0001-00 1.
NEG,MANUTENCAO PREVENTIVA NO BANCO DE BATERIAS2 DE 48VDC DA SALA DE COMUNICACAODO EDIFICIO DE CONTROLE CONFORME OS USSM-LA-2005-0002-00 8.
NEG,IMPLANTAÇÃO DA BASE DE DADOS 154. CONTEMPLANDO A INCLUSÃO DA REMOTA STD DE NAV. REDIRECIONAMENTO DA TPOLOGIA DE REDE DA SE CCL. JAL E BAR PARA ESTIMADOR E DTS.
NEG,PESQUISA DE DEFEITO DE STALL ALRM KCA.3 P1 SEQ TELECOM PLC 0121PNL KCA.3 (SEQUENCIA PRINCIPAL DO POLO 1)
NEG,TESTES NO COMANDO DOS DJ S 8454 E 8554 VIA SAGE. NAO HAVERA MANOBRA NOS    DJ S SENDO SOMENTE SIMULACAO DE ESTADO ABERTO E DE COMANDOS DE ABERTURA E  FECHAMENTO DE AMBOS DISJUNTORES.
NEG,LANCAMENTO. TESTES. PREPARACAO E IDENTIFICACAO DE CABOS ENTRE OS CUBICULOS NOVOS DOS SERVICOS AUXILIARES E PAINEIS DA SALA DE CONTROLE.
NEG,INSTALAÇÃO DOS CANAIS DE COMUNICAÇÃO DO EQUIPAMENTO STM1-FOX 515. NA SE GRAVATAÍ 2.
NEG,PM08-4083746. REMOÇÃO DE CABOS E PAINÉIS ANTIGOS DA CASA DE RELÉS 500KV DA SE-IMPERATRIZ
NEG,FOX 515 LT 04N4 JCR JCR - O SSTL REALIZARÁ MANUTENÇÃO CORRETIVA NO: FOX 515 DA LT 04N3 JCR-DOW   FOX 515 DA LT 04N4 JCR-DOW-NGE. COM A FINALIDADE DE REALIZAR TROCA DE PLACA COBUV PARA NORMALIZAÇÃO DO ACESSO REMOTO DO EQUIPAMENTO.
NEG,SAGE CROO - 1.CORREÇÃO DE PONTOS NA BASE DE SÃO JOÃO DO PIAUÍ (SJI)
NEG,TROCA DA PLACA DO MEDIDOR DO MEDIDOR DE VAZÃO DO CITY GATE E TESTES ADICIONAIS.
NEG,SSCP - TROCA DO BANCO DE BATERIAS DO NO-BREAK QUE ALIMENTA OS SERVIDORES DO SAGE-CROS-ONS.
NEG,TESTES EM CARTOES PARA NORMALIZAR PONTOS ANALOGICOS E DIGITAIS.
NEG,TESTES EM CARTOES PARA NORMALIZAR PONTOS ANALOGICOS E DIGITAIS.
NEG,ENSAIOS PARA VERIFICAÇÃO DE LIMITE DE CARGAS TRANSITÓRIAS.    
NEG,TROCA DA PLACA DO MEDIDOR DO MEDIDOR DE VAZÃO DO CITY GATE E TESTES ADICIONAIS.
NEG,SAGE SJI - CORREÇÃO DE PONTOS NA BASE DO SAGE EM SÃO JOÃO DO PIAUI - SE SJI
NEG,PESQUISA DE NEGATIVO A TERRA
NEG,INSTALAÇÃO DOS CANAIS DE COMUNICAÇÃO DO EQUIPAMENTO STM1-FOX 515. NA SE CAXIAS 2.    OBS.: NO MOMENTO DA LIGAÇÃO DOS NOVOS CANAIS FICARÃO FORA: SUPERVISÃO DE POTÊNCIA DA SE OSÓRIO 2. SUPERVISÃO DE POTÊNCIA DA SE CAXIAS (ESUL). PUSH-BUTTON E RAMAL 4090. POR APROXIMADAMENTE 03:00 H  TAMBÉM DEVERÁ SER SIMULADO O PONTO DE INTERCAMBIO DA SE CAXIAS(ESUL). COM PRÉVIA COMUNICAÇÃO AO COS-CEEE.   
NEG,INSTALAÇÃO DOS CANAIS DE COMUNICAÇÃO DO EQUIPAMENTO STM1-FOX 515. NA SE CAXIAS (ESUL).     OBS.: NO MOMENTO DA LIGAÇÃO DOS NOVOS CANAIS FICARÃO FORA: TELEPROTEÇÃO CAXIAS (ESUL) X TAQUARA. O RAMAL 4090. PUSH-BUTTON E SUPERVISÃO DE POTÊNCIA CAXIAS (ESUL). POR APROXIMADAMENTE 03:00 H   TAMBÉM DEVERÁ SER SIMULADO O PONTO DE INTERCAMBIO DA SE CAXIAS(ESUL). COM PRÉVIA COMUNICAÇÃO AO COS-CEEE.
NEG,MANUTENÇÃO PREVENTIVA DA PROTEÇÃO BF (RELÉS 50 E 62BF) DOS VÃOS DO SETOR DE138KV.
NEG,INSTALAÇÃO DOS CANAIS DE COMUNICAÇÃO DO EQUIPAMENTO STM1-FOX515. NA SE OSÓRIO 2.    OBS.: NO MOMENTO DA LIGAÇÃO DOS NOVOS CANAIS FICARÃO FORA: SUPERVISÃO DE POTÊNCIA OSÓRIO 2. TELEPROTEÇÃO TAQUARA. RAMAIS 4904.    
NEG,INSTALAÇÃO DOS CANAIS DE COMUNICAÇÃO DO EQUIPAMENTO STM1-FOX515. NA SE TAQUARA.     OBS.: NO MOMENTO DA LIGAÇÃO DOS NOVOS CANAIS FICARÃO FORA: SUPERVISÃO DE POTÊNCIA OSÓRIO 2. TELEPROTEÇÃO CAXIAS (ESUL). TELEPROTEÇÃO OSÓRIO 2. RAMAIS 4903 E 4904. POR APROXIMADAMENTE 03:00 H   TAMBÉM DEVERÁ SER SIMULADO O PONTO DE INTERCAMBIO DA SE CAXIAS(ESUL). COM PRÉVIA COMUNICAÇÃO AO COS-CEEE.     
NEG,SERVIÇO DE CONEXÃO DE 2 (DOIS) NOVOS DISJUNTORES AO  BARRAMENTO PRINCIPAL 125VCC DO PAINEL DE DISTRIBUIÇÃO QPD1.
NEG,TRANSFERENCIA DA SELEÇÃO(PRINCIPAL RESERVA) DAS MOTO-BOMBAS DE CIRCULAÇÃO DE ÓLEO DE RESFRIAMENTO DO MANCAL E MOTO-BOMBAS DO CIRCUITO DE FORÇA REGULAÇÃO DAS UG-1 A 14 DA UHE JUPIA. SENDO UMA UG POR VEZ. PARA POSSIBILITAR A REALIZAÇÃO DE TERMOVISÃO NOS EQUIPAMENTOS.
NEG,TRANSFERENCIA DA SELEÇÃO(PRINCIPAL RESERVA) DAS MOTO-BOMBAS DE CIRCULAÇÃO DE ÓLEO DE RESFRIAMENTO DO MANCAL E MOTO-BOMBAS DO CIRCUITO DE FORÇA REGULAÇÃO DAS UG-1 A 14 DA UHE JUPIA. SENDO UMA UG POR VEZ. PARA POSSIBILITAR A REALIZAÇÃO DE TERMOVISÃO NOS EQUIPAMENTOS.
NEG,VERIFICACAO DE ALARME INDEVIDO DE OPERACAO EM ILHAMENTO. CONFORME OS USMS-PR-2005-5000.
NEG,LIGAÇÃO DE NOVOS PONTOS PARA SUPERVISÃO E COMANDO.
NEG,TESTES NA REMOTA STD E NO MEIO DE COMUNICAÇÃO PARA POSSIBILITAR SUBSTITUIÇÃO DA REMOTA DO SSC.
NEG,VERIFICACAO DE ALARME INDEVIDO DE OPERACAO EM ILHAMENTO. CONFORME OS USMS-PR-2005-5000.
NEG,TESTES NA REMOTA STD E NO MEIO DE COMUNICAÇÃO PARA POSSIBILITAR SUBSTITUIÇÃO DA REMOTA DO SSC.
NEG,LIGAÇÃO DE NOVOS PONTOS PARA SUPERVISÃO E COMANDO.
NEG,TESTES NA REMOTA STD E NO MEIO DE COMUNICAÇÃO PARA POSSIBILITAR SUBSTITUIÇÃO DA REMOTA DO SSC.
NEG,LIGAÇÃO DE NOVOS PONTOS PARA SUPERVISÃO E COMANDO.
NEG,MANUTENÇÃO CORRETIVA NAS CONTATORAS DAS BOMBAS DE CIRCULAÇÃO DE ÓLEO DO REGULADOR DE VELOCIDADE. MANCAL ESCORA E MANCAL GUIA TURBINA DOS GRUPOS 2 E 4.   OBS.: O EQUIPAMENTO EM MANUTENÇÃO FICARÁ SEM BOMBA RESERVA.
NEG,SSTL - O SSTL REALIZARÁ MANUTENÇÃO CORRETIVA NO: FOX 515 DA LT 04N3 JCR-DOW   FOX 515 DA LT    04N4 JCR-DOW-NGE.    COM A FINALIDADE DE REALIZAR TROCA DE PLACA COBUV PARA NORMALIZAÇÃO DO ACESSO    REMOTO DO EQUIPEMENTO.    RESALTAMOS QUE DURANTE A EXECUÇÃO DOS TRABALHOS FICARÃO INDISPONÍVEIS:   1) TELEPROTEÇÃO 04N3 JCR - DOW    2) TELEPROTEÇÃO 04N4 JCR - NGE    3) TELEPROTEÇÃO 04N4 JCR - DOW.   FICARÃO INDISPONÍVEIS TAMBÉM POR UM PERÍODO APROXIMADO DE 30 MINUTOS OS SEGUINTES    SERVIÇOS:   4) PTO-PTO NGE-ONS    5) PTO-PTO NGE-CROS    6) PTO-PTO DOW-CROS.   
NEG,SSCP - INSTALAÇÃO. CONFIGURAÇÃO E TESTES DAS IHM S (INTERFACE HUMANO-MÁQUINA) QUE VISAM ATENDER O SSL DE OLD. MUDANÇA NA ARQUITETURA DE COMUNICAÇÃO UTR-CROS PARA UTR-SSL-CROS.
NEG,1. REPOSIÇÃO DE ÓLEO ISOLANTE NO 3TC-12.    2. CORROSÃO DOS REGISTROS UNIÃO 30 KGF DE AR COMPRIMIDO DOS 14552-11. 12 E 13
NEG,MANUTENÇÃO DO SISTEMA DE SUPERVISÃO SAGE. VISANDO CORRIGIR A FALHA DO PROCESSO ALR  (ALARME).
NEG,DESCONECTAR CABO DE ALIMENTAÇÃO DO SERVIÇO AUXILIAR DE EMERGÊNCIA.
NEG,CONECTAR OS CABOS DE ALIMENTAÇÃO DO SERVIÇO AUXILIAR DE EMERGÊNCIA.
NEG,EFETUAR TESTES DE MAGNETIZAÇÃO DO ESTATOR DO GERADOR 3.
NEG,EFETUAR TESTES DE MAGNETIZAÇÃO DO ESTATOR DO GERADOR 3.
NEG,REALIZAR SUBSTITUIÇÃO DAS ESCOVAS DO CF 1.
NEG,COMISSIONAMENTO DAS LOGICAS DE CONTROLE DA QCD (RTU-ABB) DO BAY DO AUTO TRAFO -01 (CXAT6-01) DO SISTEMA DE TELEPROTEÇÃO DA SE COXIPÓ.
NEG,REALIZAR SUBSTITUIÇÃO DAS ESCOVAS DO CF 2.
NEG,COMISSIONAMENTO DAS LOGICAS DE CONTROLE DA QCD (RTU-ABB) DO BAY DO AUTO TRAFO -03 (CXAT6-03) DO SISTEMA DE TELEPROTEÇÃO DA SE COXIPÓ.
NEG,COMISSIONAMENTO DAS LOGICAS DE CONTROLE DA QCD (RTU-ABB) DO BAY DO AUTO TRAFO -02 (CXAT6-02) DO SISTEMA DE TELEPROTEÇÃO DA SE COXIPÓ.
NEG,PAINEL DE PROTEÇÃO CTU - EFETUAR ADEQUAÇÃO DO CIRCUITO DE ALIVIO DE CARGA POR SUBFREQUENCIA. VISANDO EXECUÇÃO DE MANUTENÇÃO CORRETIVA DO CIRCUITO DE BLOQUEIO DOS ALIMENTADORES DE 13.8 KV NA SE CTU.
NEG,INSTALACAO DO SAGE NA SALA DE MICRO-ONDAS
NEG,VERIFICACAO DE FALHA PARA TERRA NO SOQUETE DOS LEDS DE INDICACAO DE FALHA PARA TERRA.
NEG,ROTEADOR SAGE ONS COS - A DOMT REALIZARÁ MANUTENÇÃO NOS ROTEADORES COS1 (CISCO 2611) E COS2 (CISCO 2501) DO ESQUEMA DE REDUNDÂNCIA DE ROTEAMENTO COM O ONS. COM A FINALIDADE DE REALIZAR AJUSTES NO MESMO DEVIDO AO NOVO PROTOCOLO DE ROTEAMENTO EM IMPLANTAÇÃO NA CHESF (OSPF). TAMBÉM SERÁ REALIZADO TESTE FUNCIONAL PARA COMPROVAÇÃO EFETIVA DA REDUNDÂNCIA INSTALADA.
NEG,FAZER INTEGRAÇÃO DA BASE DE DADOS DA TCMB-LT7-04 NO SAGE 1 E SAGE 2 QUE CONTEMPLA  A TCMB-LT7-01 02 E MBIZ-LT7-01 02.
NEG,PESQUISA DE TERRA NOS CIRCUITOS DE DC DA ESTAÇÃO.
NEG,INTRODUÇÃO DE UMA NOVA VERSÃO DE FIRMWARE NOS RELÉS DE PROTEÇÃO PRIMÁRIA E ALTERNADA DA LINHA SRO - STA2. COMPATÍVEL COM A NOVA VERSÃO QUE SERÁ INSTALADA NO SMS CENTRAL DE COMUNICAÇÃO DIGITAL.
NEG,IMPLEMENTAÇÃO DA NOVA VERSÃO DO SMS 530. QUE É UM SOFTWARE DE CAPTURA E ANÁLISE DE OSCILOGRAFIA DOS RELÉS.
NEG,REALIZAR TESTES. AFIM DE VERIFICAR A CONSISTÊNCIA DESTE SISTEMA APÓS  A IMPLEMENTAÇÃO DA NOVA VERSÃO DO SMS 530. QUE É UM SOFTWARE DE CAPTURA E ANÁLISE DE OSCILOGRAFIA DOS RELÉS.
NEG,VERIFICAR E SANAR ANORMALIDADE NO ANUNCIADOR DO PAD (PAINEL DE AQUISICAO DEDADOS) LTCVSM EM ATENDIMENTO AS ARDS STSM-2004-0144 3-0028 5.
NEG,1. REPOSIÇÃO DE ÓLEO ISOLANTE NO 3TC-12.     2. CORROSÃO DOS REGISTROS UNIÃO 30 KGF DE AR COMPRIMIDO DOS 14552-11. 12 E 13
NEG,NORMALIZAR O COMANDO ELÉTRICO (MESTRE) DO COMUTADOR DE TAP DOS AUTO-TRAFOS DA SE-COXIPÓ.
NEG,PM08 4082699 - ATUALIZAÇÃO DA BASE DE DADOS LÓGICAS (FE) E BASE DE DADOS (IHM S). PARA FACILITAR COMISSIONAMENTO DA MODERNIZAÇÃO DO SPCS DA LINHA IZPD-LT7-01. SERÁ DESLOCADA UMA IHM (SAGE LOCAL) ATÉ A CR502. A ATUALIZAÇÃO OCORRERÁ NOS SEGUINTES EQUIPAMENTOS: FRONT-END S (PAINEL QFE-1)  IHM S LOCAIS. REFERENTE AO SAGE LOCAL (PAINEL QEO-1 QEO-2)  IHM S SE. REFERENTE AO SAGE SE (POT-IZ1 POT-IZ2 ).
NEG,SAGE CROP  -   1.INCLUIR CÁLCULOS DE MW E MVAR DOS LINK S DA USINA PAULO AFONSO IV EM PAQ.   
NEG,INTERLIGAÇÃO DO SISTEMA DE ENERGIA DA SALA DE TELECOMUNICAÇÕES AO SISTEMA DE ENERGIA.
NEG,INTERLIGAÇÃO DO SISTEMA DE ENERGIA DA SALA DE TELECOMUNICAÇÕES AO SISTEMA DE ENERGIA.
NEG,CARREGAMENTO DA NOVA BASE DE DADOS. CARREGAMENTO DAS LOGICAS ATUALIZADAS E TESTES NO CLP.
NEG,CARREGAMENTO DA NOVA BASE DE DADOS. CARREGAMENTO DAS LOGICAS ATUALIZADAS E TESTES NO CLP.
NEG,VERIFICAR E SANAR ANORMALIDADE NO ANUNCIADOR DO PAD (PAINEL DE AQUISICAO DE DADOS) LT CV-SM EM ATENDIMENTO AS ARDS STSM-2004-0144 3-0028 5.
NEG,EFETUAR MANUTENÇÃO CORRETIVA NO SISTEMA DE SUPERVISÃO TELECONTROLE DA LT FLO 1 E LT FLO 2
NEG,EFETUAR MANUTENÇÃO CORRETIVA NO SISTEMA DE SUPERVISÃO TELECONTROLE DA LT FLO 1 E LT FLO 2
NEG,MANUTENCAO PREVENTIVA NA MEDICAO INSTANTANEA.
NEG,COELCE EFETUAR LAVAGEM DE ISOLADORES POLUÍDOS AO LONGO DA LT.
NEG,EFETUAR MANUTENÇÃO CORRETIVA NO SISTEMA DE SUPERVISÃO TELECONTROLE DA LT SID 2 E BARRA 230 KV.
NEG,IMPLANTAÇÃO DA BASE DE DADOS 154. CONTEMPLANDO A INCLUSÃO DA REMOTA STD DE NAV. REDIRECIONAMENTO DA TPOLOGIA DE REDE DA SE CCL. JAL E BAR PARA ESTIMADOR E DTS.
NEG,SCS REMOTA PEN - 1.REALIZAR TESTES DE FUNCIONALIDADE NO PAD PEN.
NEG,EFETUAR O CARREGAMENTO DA NOVA BASE DE DADOS E DAS LÓGICAS ATUALIZADAS. BEM COMO EFETUAR TESTES NOS CLPS DAS SUBESTAÇÕES ENVOLVIDAS NA ÁREA DO ECS.
NEG,SAGE CROL - 1.INCLUSÃO DA SUPERVISÃO DA REGULAÇÃO AUTOMÁTICA DE TAP DA SE BGI   .                  2.INCLUSÃO DA SUPERVISÃO DA SINALIZAÇÃO DO RELIGAMENTO DO 69KV DA SE   MRR.   
NEG,SCS REMOTA TSA - 1.EFETUAR INTERVENÇÃO CORRETIVA PARA CORRIGIR PROBLEMAS NAS TELEMEDIDAS E TELECOMANDO.   .                           2.SERIALIZAR CIRCUITOS DE CORRENTE DOS INDICADORRES DE MEDIÇÃO OPERACIONAL DE BARRA PARA TELESSUPERVISÃO.   
NEG,SCS REMOTA USQ - EFETUAR INTERVENÇÃO DE URGÊNCIA FACE CORRIGIR PROBLEMAS DE OSCILAÇÃO DE POTÊNCIA.
NEG,REMOTA SCS ULG - EFETUAR INTERVENÇÃO DE URGÊNCIA FACE CORRIGIR PROBLEMAS DE OSCILAÇÃO DE POTÊNCIA NO CAG.
NEG,INSTALAR NOVA MESA PARA OS EQUIPAMENTOS DO SISTEMA SUPERVISÓRIO MICRO SCADA NA SALA DA STE. 
NEG,MANUTENCAO CORRETIVA NOS MODULOS DE INFORMACOES ANALOGICA (138KV)
NEG,SSCP - TROCA DO BANCO DE BATERIAS DO NO-BREAK QUE ALIMENTA OS SERVIDORES DO SAGE-CROS-ONS.
NEG,SAGE CROL - EFETUAR MANUTENCAO CORRETIVA NO SERVIDOR RESERVA DO SAGE CROL.   
NEG,RETIRAR OS CABOS DE PROTEÇÃO DO QUADRO QDCA CC PROVISÓRIO E INSTALAR NO QUADRO QDCA CC DEFINITIVO REFERENTE AO RETIFICADOR 48VCC.
NEG,GERACAO DA BASE DE DADOS DO SISTEMA SOL DO REGIONAL RIO PARA INCLUSAO DOS PONTOS DE SUPERVISAO DA LINHA OURO PRETO-VITORIA.
NEG,SPCP INSTALAR SSL (SAGE) NA SALA DE COMANDO EM CCD.
